icon,record_type,id,name,mesh,plugin
m\Tx_parchment_01.tga,Book,bk_A1_7_HuleeyaInformant,Notes from Huleeya,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_Alen_note,handwritten letter,m\Text_Parchment_01.NIF,Morrowind/Tribunal
m\Tx_parchment_01.tga,Book,bk_NerevarineNotice,Public notice,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a1_1_caiuspackage,Package for Caius Cosades,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a1_1_packagedecoded,decoded package,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a1_2_antabolistocosades,Hasphat's notes for Cosades,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a1_2_introtocadiusus,Letter to Senilias Cadiusus,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a2_1_sevenvisions,The Seven Visions,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_a2_1_thestranger,The Stranger,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_carniusnote,Note from Carnius,m\Text_Parchment_01.NIF,Morrowind/Bloodmoon
m\Tx_parchment_01.tga,Book,bk_custom_armor,Custom Armor Price List,m\Text_Parchment_01.NIF,Morrowind/Tribunal
m\Tx_parchment_01.tga,Book,bk_fur_armor,Custom Fur Armor Price List,m\Text_Parchment_01.nif,Morrowind/Bloodmoon
m\Tx_parchment_01.tga,Book,bk_galtisguvronsnote,Galtis Guvron's Note,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_gnisiseggminepass,Gnisis Eggmine Pass,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_hospitality_papers,Hospitality Papers,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_red_mountain_map,Map of Red Mountain,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_talostreason,Note from Oritius Maro,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,bk_uleni's_papers,Ghost-Free Papers,m\Text_Parchment_01.NIF,Morrowind
m\Tx_parchment_01.tga,Book,sc_Indie,A dying man's last words,m\Text_Parchment_01.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_6thhouseravings,Parchment with Scrawlings,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_Dagoth_Urs_Plans,Dagoth Ur's Plans,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_Dren_Hlevala_note,Note to Hlevala,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_Irano_note,handwritten note,m\Text_Parchment_02.NIF,Morrowind/Tribunal
m\Tx_parchment_02.tga,Book,bk_Nerano,Note from Bakarak,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_NoteToAmaya,Note to Amaya,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_SaintNerevar,Saint Nerevar,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_Teran_invoice,Invoice,m\Text_Parchment_02.nif,Morrowind/Tribunal
m\Tx_parchment_02.tga,Book,bk_V_hlaaluprison,Prisoner Checklist,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_a1_11_zainsubaninotes,Zainsubani's Notes,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_a1_1_directionscaiuscosades,Directions to Caius Cosades,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_a1_1_directionscaiuscosades,Directions to Caius Cosades,m\Text_Parchment_02.NIF,Morrowind/Bloodmoon
m\Tx_parchment_02.tga,Book,bk_a1_1_elone_to_Balmora,Elone's Directions to Balmora,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_a1_4_sharnsnotes,Nerevarine cult notes,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_a1_v_vivecinformants,Mission to Vivec -- from Caius,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_a2_2_dagoth_message,Message from Dagoth Ur,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_arrilles_tradehouse,tradehouse notice,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_colonyreport,Colony Status Report,m\Text_Parchment_02.nif,Morrowind/Bloodmoon
m\Tx_parchment_02.tga,Book,bk_commontongue,The Common Tongue,m\Text_Parchment_02.NIF,Morrowind/Tribunal
m\Tx_parchment_02.tga,Book,bk_commontongue_irano,The Common Tongue: Irano''s copy,m\Text_Parchment_02.NIF,Morrowind/Tribunal
m\Tx_parchment_02.tga,Book,bk_dwemermuseumwelcome,Dwemer Museum Welcome,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_indreledeed,Deed to Indrele's House,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_kagrenac'stools,Kagrenac's Tools,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_letterfromgadayn,Letter from Gadayn,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_notebyaryon,Notes by Aryon,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_notefrombashuk,Note from Bashuk,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_notefromberwen,Note from Berwen,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_notefrombugrol,Note from Bugrol,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_notefromsondaale,Note from Sondaale,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_notetomalsa,Note to Malsa Ules,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_ocato_recommendation,Letter from Ocato,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_ravilamemorial,Ravila Memorial,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_saryoni_note,note from the Archcanon,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_thelostprophecy,The Lost Prophecy,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_thesevencurses,The Seven Curses,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_varoorders,Shipping Notice,m\Text_Parchment_02.nif,Morrowind
m\Tx_parchment_02.tga,Book,bk_vivec_murders,Nerevar at Red Mountain,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_vivec_no_murder,The Battle of Red Mountain,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_vivecs_plan,Plan to Defeat Dagoth Ur,m\Text_Parchment_02.NIF,Morrowind
m\Tx_parchment_02.tga,Book,bk_widowdeed,Widow Vabdas' Land Deed,m\Text_Parchment_02.nif,Morrowind
m\Tx_quarto_01.tga,Book,BookSkill_Axe1,The Third Door,m\Text_Quarto_open_01.NIF,Morrowind
m\Tx_quarto_01.tga,Book,BookSkill_Light Armor1,The Rear Guard,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_01.tga,Book,Cumanya's Notes,A Fair Warning,m\Text_Quarto_open_01.NIF,Morrowind
m\Tx_quarto_01.tga,Book,bk_BlasphemousRevenants,Blasphemous Revenants,m\Text_Quarto_open_01.NIF,Morrowind
m\Tx_quarto_01.tga,Book,bk_BlasphemousRevenants,Blasphemous Revenants,m\Text_Quarto_open_01.NIF,Morrowind/Bloodmoon
m\Tx_quarto_01.tga,Book,bookskill_mysticism1,The Firsthold Revolt,m\Text_Quarto_open_01.NIF,Morrowind
m\Tx_quarto_01.tga,Book,bookskill_security1,The Locked Room,m\Text_Quarto_open_01.NIF,Morrowind
m\Tx_quarto_02.tga,Book,BookSkill_Conjuration1,Feyfolken II,m\Text_Quarto_02.nif,Morrowind
m\Tx_quarto_02.tga,Book,BookSkill_Conjuration2,Feyfolken III,m\Text_Quarto_02.nif,Morrowind
m\Tx_quarto_02.tga,Book,BookSkill_Enchant1,Feyfolken I,m\Text_Quarto_02.nif,Morrowind
m\Tx_quarto_02.tga,Book,bk_ArkayTheEnemy,Arkay the Enemy,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_RealBarenziah1,The Real Barenziah v I,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_RealBarenziah5,The Real Barenziah v V,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_VagariesOfMagica,The Vagaries of Magicka,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_fivesongsofkingwulfharth,Five Songs of King Wulfharth,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_realbarenziah2,The Real Barenziah v II,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_realbarenziah3,The Real Barenziah v III,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bk_realbarenziah4,The Real Barenziah v IV,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_02.tga,Book,bookskill_illusion2,Silence,m\Text_Quarto_02.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire1,Brief History of the Empire v 1,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire1_oh,Odral's History of the Empire 1,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire2,Brief History of the Empire v 2,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire2_oh,Odral's History of the Empire 2,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire3,Brief History of the Empire v 3,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire3_oh,Odral's History of the Empire 3,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire4,Brief History of the Empire v 4,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryEmpire4_oh,Odral's History of the Empire 4,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_BriefHistoryofWood,No-h's Picture Book of Wood,m\Text_Quarto_03.nif,Morrowind
m\Tx_quarto_03.tga,Book,bk_Mysticism,Mysticism,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_Sovngarde,"Sovngarde, a Reexamination",m\Text_Quarto_03.nif,Morrowind/Bloodmoon
m\Tx_quarto_03.tga,Book,bk_ThirskHistory,"Thirsk, a History",m\Text_Quarto_03.nif,Morrowind/Bloodmoon
m\Tx_quarto_03.tga,Book,bk_ThirskHistory_revised_f,"Thirsk, a History -- Revised",m\Text_Quarto_03.nif,Morrowind/Bloodmoon
m\Tx_quarto_03.tga,Book,bk_ThirskHistory_revised_m,"Thirsk, a History -- Revised",m\Text_Quarto_03.nif,Morrowind/Bloodmoon
m\Tx_quarto_03.tga,Book,bk_WatersOfOblivion,The Waters of Oblivion,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_bartendersguide,Hanin's Wake,m\Text_Quarto_03.nif,Morrowind
m\Tx_quarto_03.tga,Book,bk_bartendersguide,Hanin's Wake,m\Text_Quarto_03.nif,Morrowind/Tribunal
m\Tx_quarto_03.tga,Book,bk_formygodsandemperor,For my Gods and Emperor,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong1,Poison Song I,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong2,Poison Song II,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong3,Poison Song III,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong4,Poison Song IV,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong5,Poison Song V,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong6,Poison Song VI,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_poisonsong7,Poison Song VII,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_wildelves,The Wild Elves,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_words_of_the_wind,Words of the Wind,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,bk_wordsclanmother,Words of Clan Mother Ahnissi,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_03.tga,Book,book_dwe_power_con00,Old Dwemer Book,m\Text_Quarto_03.NIF,Morrowind/Tribunal
m\Tx_quarto_03.tga,Book,bookskill_acrobatics1,Realizations of Acrobacy,m\Text_Quarto_03.nif,Morrowind
m\Tx_quarto_03.tga,Book,bookskill_blunt weapon3,Night Falls On Sentinel,m\Text_Quarto_03.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_AntecedantsDwemerLaw,Antecedants of Dwemer Law,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_ArcanaRestored,Arcana Restored,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_Ashland_Hymns,Ashland Hymns,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_PigChildren,The Pig Children,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_ShortHistoryMorrowind,A Short History of Morrowind,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_nchunaksfireandfaith,Nchunak's Fire and Faith,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_04.tga,Book,bk_redorancookingsecrets,Redoran Cooking Secrets,m\Text_Quarto_04.NIF,Morrowind
m\Tx_quarto_open_01.tga,Book,bk_BrothersOfDarkness,The Brothers of Darkness,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_open_01.tga,Book,bk_MysteriousAkavir,Mysterious Akavir,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_open_01.tga,Book,bk_MysteriousAkavir,Mysterious Akavir,m\Text_Quarto_01.NIF,Morrowind/Tribunal
m\Tx_quarto_open_01.tga,Book,bk_progressoftruth,Progress of Truth,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_open_01.tga,Book,bookskill_medium armor1,Cherim's Heart of Anequina,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_open_01.tga,Book,bookskill_unarmored1,The Wraith's Wedding Dowry,m\Text_Quarto_01.NIF,Morrowind
m\Tx_quarto_open_02.tga,Book,bk_DoorsOfTheSpirit,The Doors of the Spirit,m\Text_Quarto_open_02.NIF,Morrowind
m\Tx_quarto_open_03.tga,Book,bk_BookDawnAndDusk,The Book of Dawn and Dusk,m\Text_Quarto_open_03.NIF,Morrowind
m\Tx_quarto_open_03.tga,Book,bk_BookDawnAndDusk,The Book of Dawn and Dusk,m\Text_Quarto_open_03.NIF,Morrowind/Tribunal
m\Tx_quarto_open_03.tga,Book,bk_bartendersguide_01,Hanin's Wake,m\Text_Quarto_open_03.nif,Morrowind
m\Tx_scroll_01.tga,Book,bk_provinces_of_tamriel,Provinces of Tamriel,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_02.tga,Book,bk_messagefrommasteraryon,Message from Master Aryon,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_nemindasorders,Neminda's Orders,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_ordersforbivaleteneran,Orders for Bivale Teneran,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_responsefromdivaythfyr,Response from Divayth Fyr,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_seniliasreport,Senilius' Report,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_seydaneentaxrecord,Tax Record,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_02.tga,Book,bk_shishireport,Shishi Report,m\Text_Scroll_02.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_Ajira1,Ajira's Mushroom Report,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_Ajira2,Ajira's Flower Report,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_AuraneFrernis1,Aurane Frernis' Recipies,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_BM_Aevar,The Story of Aevar Stone-Singer,m\Text_Scroll_01.NIF,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,bk_BM_Stockcert,EEC Stock Certificate,m\Text_Scroll_01.NIF,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,bk_BM_StoneMap,Locations of the Stones,m\Text_Scroll_01.NIF,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,bk_auranefrernis2,Aurane Frernis' Recipies,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_auranefrernis3,Aurane Frernis' Recipies,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_dispelrecipe_tgca,Dispel Potion Formula,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_drenblackmail,Dren's Note,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_enamor,Note to Salyn Sarethi,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_great_houses,Great Houses of Morrowind,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_guide_to_ald_ruhn,Guide to Ald'ruhn,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_guide_to_balmora,Guide to Balmora,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_guide_to_sadrithmora,Guide to Sadrith Mora,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_guide_to_vivec,Guide to Vivec,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_guide_to_vvardenfell,Guide to Vvardenfell,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_landdeed_hhrd,Ascadian Isles Land Deed,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_landdeedfake_hhrd,Odral's Land Deed,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_pillowinvoice,Invoice,m\Text_Parchment_02.nif,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_stronghold_c_hlaalu,Construction Contract,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_stronghold_ld_hlaalu,Rethan Manor Land Deed,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_treasuryorders,Treasury Orders,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_treasuryreport,Treasury Report,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,bk_ynglingletter,Yngling's Letter,m\Text_Scroll_01.NIF,Morrowind
m\Tx_scroll_open_01.tga,Book,sc_Chappy_sniper_test,Scroll of the Hidden killer,m\Text_Scroll_01.nif,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,sc_almsiviintervention,Scroll of Almsivi Intervention,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_open_01.tga,Book,sc_cureblight_ranged,Scroll of Daerir's Blessing,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_open_01.tga,Book,sc_divineintervention,Scroll of Divine Intervention,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_open_01.tga,Book,sc_fur_armor,Custom Fur Armor Price List,m\Text_Scroll_01.nif,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,sc_hiddenkiller,Scroll of the Hidden Killer,m\Text_Scroll_01.nif,Morrowind/Bloodmoon
m\Tx_scroll_open_01.tga,Book,sc_messengerscroll,Messenger Scroll,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_open_01.tga,Book,sc_summondaedroth_hto,Milyn Faram's Scroll,m\Text_Scroll_01.nif,Morrowind
m\Tx_scroll_open_02.tga,Book,bk_CalderaMiningContract,Caldera Mining Contract,m\Text_Scroll_open_02.nif,Morrowind
m\Tx_scroll_open_02.tga,Book,bk_itermerelsnotes,Itermerel's Notes,m\Text_Scroll_open_02.NIF,Morrowind
m\Tx_scroll_open_03.tga,Book,bk_tiramgadarscredentials,Tiram Gadar's Credentials,m\Text_Scroll_open_03.NIF,Morrowind
m\Tx_scroll_open_03.tga,Book,chargen statssheet,Release Identification,m\Text_Scroll_open_03.nif,Morrowind
m\tx_octavo_01.tga,Book,BookSkill_Acrobatics2,"A Dance in Fire, Chapter 1",m\text_octavo_01.nif,Morrowind
m\tx_octavo_01.tga,Book,BookSkill_Acrobatics2,"A Dance in Fire, Chapter 1",m\text_octavo_01.nif,Morrowind/Bloodmoon
m\tx_octavo_01.tga,Book,BookSkill_Acrobatics3,"A Dance in Fire, Chapter 4",m\text_octavo_01.nif,Morrowind
m\tx_quarto_03.tga,Book,BookSkill_Alteration5,The Lunar Lorkhan,m\text_quarto_03.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_FiercelyRoastThyEnemy_unique,Scroll of Fiercely Roasting,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_GrandfatherFrost,The Song of Grandfather Frost,m\text_scroll_01.nif,Morrowind/Bloodmoon
m\tx_scroll_open_01.tga,Book,sc_Malaki,A scroll written in blood,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_Tyronius,Scroll of Tyronius,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_Vulpriss,A scrawled note,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_alvusiaswarping,Scroll of Alvusia's Warping,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_argentglow,Scroll of The Argent Glow,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_balefulsuffering,Scroll of Baleful Suffering,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackdeath,Scroll of Black Death,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackdespair,Scroll of Black Despair,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackfate,Scroll of Black Fate,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackmind,Scroll of Black Mind,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackscorn,Scroll of Black Scorn,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blacksloth,Scroll of Black Sloth,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackstorm,Scroll of The Black Storm,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_blackweakness,Scroll of Black Weakness,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_bloodfire,Scroll of Bloodfire,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_bloodthief,Scroll of The Blood Thief,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_bodily_restoration,Scroll of Bodily Restoration,m\text_scroll_01.nif,Morrowind/Bloodmoon
m\tx_scroll_open_01.tga,Book,sc_brevasavertedeyes,Scroll of Breva's Averted Eyes,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_celerity,Scroll of Celerity,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_chridittepanacea,Scroll of Chriditte's Panacea,m\text_scroll_01.nif,Morrowind/Tribunal
m\tx_scroll_open_01.tga,Book,sc_corruptarcanix,Scroll of Corrupt Arcanix,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_daerirsmiracle,Scroll of Daerir's Miracle,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_dawnsprite,Scroll of The Dawn Sprite,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_daydenespanacea,Scroll of Daydene's Panacea,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_daynarsairybubble,Scroll of Daynar's Airy Bubble,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_dedresmasterfuleye,Scroll of Dedres' Masterful Eye,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_didalasknack,Scroll of Didala's Knack,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_drathissoulrot,Scroll of Drathis' Soulrot,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_drathiswinterguest,Scroll of Drathis' Winter Guest,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_ekashslocksplitter,Scroll of Ekash's Lock Splitter,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_elementalburstfire,Scroll of Elemental Burst:Fire,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_elementalburstfrost,Scroll of Elemental Burst:Frost,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_elementalburstshock,Scroll of Elemental Burst:Shock,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_elevramssty,Scroll of Elevram's Sty,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_fadersleadenflesh,Scroll of Fader's Leaden Flesh,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_feldramstrepidation,Scroll of Feldram's Trepidation,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_fifthbarrier,Scroll of The Fifth Barrier,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_firstbarrier,Scroll of The First Barrier,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_flamebane,Scroll of Flamebane,m\text_scroll_01.nif,Morrowind
m\tx_scroll_open_01.tga,Book,sc_flameguard,Scroll of Flameguard,m\text_scroll_01.nif,Morrowind
