id,name,tags,mod
T_Nor_FlaskBlue_02,Flask,bottle,Tamriel_Data
T_Nor_FlaskBlue_03,Flask,bottle,Tamriel_Data
T_Nor_FlaskBlue_04,Flask,bottle,Tamriel_Data
T_Nor_FlaskGreen_01,Flask,bottle,Tamriel_Data
T_Nor_FlaskGreen_02,Flask,bottle,Tamriel_Data
T_Nor_FlaskGreen_03,Flask,bottle,Tamriel_Data
T_Nor_FlaskGreen_04,Flask,bottle,Tamriel_Data
T_Nor_FlaskRed_01,Flask,bottle,Tamriel_Data
T_Nor_FlaskRed_02,Flask,bottle,Tamriel_Data
T_Nor_FlaskRed_03,Flask,bottle,Tamriel_Data
T_Nor_FlaskRed_04,Flask,bottle,Tamriel_Data
T_Rga_Flask_01,Flask,bottle,Tamriel_Data
T_Dae_UNI_FlaskLillandril,Flask of Lillandril,bottle,Tamriel_Data
AB_Misc_Flint,Flint,,OAAB_Data
AB_Misc_FlintAndSteel,Flint and Steel,,OAAB_Data
T_Com_FlintAndSteel_01,Flint and Steel,,Tamriel_Data
AB_w_FlintArrow10x,Flint Arrow (10),,OAAB_Data
TR_m7_Narsis_KeyFlora,Flora Mamercino's Key,key,TR_Mainland
T_Rga_Flute_01,Flute,,Tamriel_Data
T_Dwe_Schematic05,Flying Construct Schematics,,Tamriel_Data
AB_Misc_Foghorn,Foghorn,,OAAB_Data
TR_m7_Narsis_KeyFolayn,Folayn Ores' Key,key,TR_Mainland
misc_de_foldedcloth00,Folded Cloth,cloth,Bloodmoon
misc_de_foldedcloth00,Folded Cloth,cloth,Morrowind
T_Com_ClothPlainFolded_01,Folded Cloth,cloth,Tamriel_Data
AB_Misc_BoneSkelArgFoot,Foot,,OAAB_Data
AB_Misc_BoneSkelKhaFoot,Foot,,OAAB_Data
TR_m3_ET22_forceps,Forceps,,TR_Mainland
misc_com_wood_fork,Fork,fork,Bloodmoon
misc_com_silverware_fork,Fork,fork,Morrowind
misc_com_wood_fork,Fork,fork,Morrowind
misc_com_wood_fork_UNI1,Fork,fork,Morrowind
misc_com_wood_fork_UNI2,Fork,fork,Morrowind
AB_Misc_DeBlueFork_01,Fork,fork,OAAB_Data
T_Bre_WoodFork_01,Fork,fork,Tamriel_Data
T_Com_WoodFork_a01,Fork,fork,Tamriel_Data
T_Com_WoodFork_c01,Fork,fork,Tamriel_Data
T_De_BluewareFork01,Fork,fork,Tamriel_Data
TR_m4_key_FortAnc_Jail,Fort Ancylis Prison Key,key,TR_Mainland
TR_m1_ITO_FW_KeyDustmoth02,Fort Dustmoth Dungeons Key,key,TR_Mainland
key_standard_01_pel_fort_prison,Fort Pelagiad Prison Key,key,Morrowind
TR_m7_Narsis_KeyFortuna,Fortuna Key,key,TR_Mainland
TR_m7_Narsis_FortunaRoom1key,Fortuna Room 1 Key,key,TR_Mainland
TR_m7_Narsis_KeyFortunaRoom1,Fortuna Room 1 Key,key,TR_Mainland
TR_m7_Narsis_FortunaRoom3key,Fortuna Room 3 Key,key,TR_Mainland
TR_m7_Narsis_KeyFortunaRoom3,Fortuna Room 3 Key,key,TR_Mainland
TR_m7_Narsis_KeyFortunaVault,Fortuna Vault Key,key,TR_Mainland
AB_Misc_ComCard11,Four of Hours,,OAAB_Data
T_Imp_Card_11,Four of Hours,,Tamriel_Data
AB_Misc_ComCard09,Four of Knots,,OAAB_Data
T_Imp_Card_09,Four of Knots,,Tamriel_Data
AB_Misc_ComPaintFrame01,Frame,,OAAB_Data
AB_Misc_ComPaintFrame02,Frame,,OAAB_Data
TR_m7_Narsis_KeyFreeFarmerRent,Free Farmer Rental Company Key,key,TR_Mainland
AB_Misc_DeEbonyBowl_01,Frosted Ebony Bowl,bowl,OAAB_Data
AB_Misc_DeEbonyCup_01,Frosted Ebony Cup,cup,OAAB_Data
AB_Misc_DeEbonyFlask_01,Frosted Ebony Flask,bottle,OAAB_Data
AB_Misc_DeEbonyFork_01,Frosted Ebony Fork,fork,OAAB_Data
AB_Misc_DeEbonyGlass_01,Frosted Ebony Glass,,OAAB_Data
AB_Misc_DeEbonyInkwell_01,Frosted Ebony Inkwell,,OAAB_Data
AB_Misc_DeEbonyKnife_01,Frosted Ebony Knife,knife,OAAB_Data
AB_Misc_DeEbonyPlate_01,Frosted Ebony Plate,plate,OAAB_Data
AB_Misc_DeEbonyPlatter_01,Frosted Ebony Platter,,OAAB_Data
AB_Misc_scalesDeEbony,Frosted Ebony Scales,,OAAB_Data
AB_Misc_scalesDeEbonySkew,Frosted Ebony Scales,,OAAB_Data
AB_Misc_DeEbonySpoon_01,Frosted Ebony Spoon,spoon,OAAB_Data
T_Com_Frypan_01,Frypan,,Tamriel_Data
T_Com_Key_27,Full Key,key,Tamriel_Data
T_Nor_Furs_01,Fur Pack,,Tamriel_Data
T_Nor_Furs_02,Fur Pack,,Tamriel_Data
T_Nor_Furs_03,Fur Pack,,Tamriel_Data
TR_m7_q_BrothersLove_key,Furen Hlavel's Key,key,TR_Mainland
TR_m7_Narsis_93_key,Furnishers Storage Key,key,TR_Mainland
TR_m4_armun_ganahiru_hide,Ga'Nahiru's Fabled Hide,,TR_Mainland
TR_m3_AT_Key_Gaelwaen,Gaelwaen's Key,key,TR_Mainland
TR_m4_Bal_GalanDust,Galan Dreleth's Vampire Dust,,TR_Mainland
TR_m7_SM_key_GalasChest,Galas' Key,key,TR_Mainland
TR_m7_GalisUrvyonKey,Galis Urvyon's Shack Key,key,TR_Mainland
TR_m4_key_galisa_pike,Galisa's Pike Master Key,key,TR_Mainland
TR_m4_AA_GalvurSlaveKey,Galvur Irano's Slave Key,key,TR_Mainland
TR_m1_ITO_FW_KeyEmberKeep07,Garrus Mellorus' Key,key,TR_Mainland
TR_m7_HK_key_garyne,Garyne Selos' Key,key,TR_Mainland
key_GatewayInnslaves_01,Gateway Inn Slave Key,key,Morrowind
TR_m7_AI_KeyDelath,Gavas Delath's Key,key,TR_Mainland
T_Dae_UNI_Gem_Goblet_01,Gem Encrusted Goblet,cup,Tamriel_Data
T_Dae_MagickaResartus_01,Gem of Magicka Resartus,,Tamriel_Data
T_Dae_GemHero_01,Gem of the Hero,,Tamriel_Data
T_De_Painting_UNI_Symmachus,General Symmachus,,Tamriel_Data
TR_m7_Narsis_KeyGeniette,Geniette Winvale's Key,key,TR_Mainland
TR_m3_OE_MG_GeodeKey,Geode Key,key,TR_Mainland
TR_m3_OE_MG_InsideKey,Geode Key,key,TR_Mainland
T_Dwe_Schematic04,Giant Centurion Schematics,,Tamriel_Data
T_Bre_RedGlassBowl_01,Gilded Red Glass Bowl,bowl,Tamriel_Data
T_Bre_RedGlassBowl_02,Gilded Red Glass Bowl,bowl,Tamriel_Data
T_Bre_RedGlassCup_01,Gilded Red Glass Cup,cup,Tamriel_Data
T_Bre_RedGlassFork_01,Gilded Red Glass Fork,fork,Tamriel_Data
T_Bre_RedGlassGoblet_01,Gilded Red Glass Goblet,cup,Tamriel_Data
T_Bre_RedGlassInkwell_01,Gilded Red Glass Inkwell,,Tamriel_Data
T_Bre_RedGlassKnife_01,Gilded Red Glass Knife,knife,Tamriel_Data
T_Bre_RedGlassPitcher_01,Gilded Red Glass Pitcher,cup,Tamriel_Data
T_Bre_RedGlassPlate_01,Gilded Red Glass Plate,plate,Tamriel_Data
T_Bre_RedGlassPlatter_01,Gilded Red Glass Platter,,Tamriel_Data
T_Bre_RedGlassPot_01,Gilded Red Glass Pot,pot,Tamriel_Data
T_Bre_RedGlassSpoon_01,Gilded Red Glass Spoon,spoon,Tamriel_Data
T_Bre_RedGlassVase_01,Gilded Red Glass Vase,,Tamriel_Data
T_De_BluewareCup01,Glass,,Tamriel_Data
AB_w_GlassArrow10x,Glass Arrow (10),,OAAB_Data
T_Com_PotionBottle_01,Glass Bottle,bottle,Tamriel_Data
T_Com_PotionBottle_03,Glass Bottle,bottle,Tamriel_Data
T_Com_PotionBottle_04,Glass Bottle,bottle,Tamriel_Data
T_He_GlassBluBowl01,Glass Bowl,bowl,Tamriel_Data
T_He_GlassBluBowl02,Glass Bowl,bowl,Tamriel_Data
T_He_GlassBluBowl03,Glass Bowl,bowl,Tamriel_Data
T_He_GlassYelBowl01,Glass Bowl,bowl,Tamriel_Data
T_He_GlassYelBowl02,Glass Bowl,bowl,Tamriel_Data
T_He_GlassBluCup01,Glass Cup,cup,Tamriel_Data
T_He_GlassYelCup01,Glass Cup,cup,Tamriel_Data
T_He_GlassBluPlate01,Glass Plate,plate,Tamriel_Data
T_He_GlassBluPlate02,Glass Plate,plate,Tamriel_Data
T_He_GlassBluPlate03,Glass Plate,plate,Tamriel_Data
T_He_GlassBluPlate04,Glass Plate,plate,Tamriel_Data
T_He_GlassBluPlate05,Glass Plate,plate,Tamriel_Data
T_He_GlassOpalPlate01,Glass Plate,plate,Tamriel_Data
T_He_GlassOpalPlate02,Glass Plate,plate,Tamriel_Data
T_He_GlassOpalPlate03,Glass Plate,plate,Tamriel_Data
T_He_GlassPlate01,Glass Plate,plate,Tamriel_Data
T_He_GlassPlate02,Glass Plate,plate,Tamriel_Data
T_He_GlassPlate03,Glass Plate,plate,Tamriel_Data
T_He_GlassPlate04,Glass Plate,plate,Tamriel_Data
T_He_GlassYelPlate01,Glass Plate,plate,Tamriel_Data
T_He_GlassYelPlate02,Glass Plate,plate,Tamriel_Data
T_He_GlassYelPlate03,Glass Plate,plate,Tamriel_Data
T_He_GlassYelPlate04,Glass Plate,plate,Tamriel_Data
T_He_GlassBluPlatter01,Glass Platter,,Tamriel_Data
T_He_GlassYelPlatter01,Glass Platter,,Tamriel_Data
T_De_Glass_Rod_01,Glass Rod,,Tamriel_Data
key_gnisis_eggmine,Gnisis Eggmine Key,key,Morrowind
misc_com_metal_goblet_01,Goblet,cup,Bloodmoon
misc_de_goblet_04,Goblet,cup,Bloodmoon
misc_com_metal_goblet_01,Goblet,cup,Morrowind
misc_com_metal_goblet_02,Goblet,cup,Morrowind
misc_de_goblet_01,Goblet,cup,Morrowind
misc_de_goblet_02,Goblet,cup,Morrowind
misc_de_goblet_03,Goblet,cup,Morrowind
misc_de_goblet_04,Goblet,cup,Morrowind
misc_de_goblet_05,Goblet,cup,Morrowind
misc_de_goblet_06,Goblet,cup,Morrowind
misc_de_goblet_07,Goblet,cup,Morrowind
misc_de_goblet_08,Goblet,cup,Morrowind
misc_de_goblet_09,Goblet,cup,Morrowind
TR_m3_OE_TG_Goblet,Goblet,cup,TR_Mainland
TR_m7_AHPicnicGoblet,Goblet,cup,TR_Mainland
AB_w_GoblinArrow10x,Goblin Arrow (10),,OAAB_Data
T_Com_SkullGoblin_01,Goblin Skull,,Tamriel_Data
T_Cr_GoblinWhistle_01,Goblin Whistle,,Tamriel_Data
Gold_001,Gold,,Morrowind
Gold_005,Gold,,Morrowind
Gold_010,Gold,,Morrowind
Gold_025,Gold,,Morrowind
Gold_100,Gold,,Morrowind
Gold_Dae_cursed_001,Gold,,Morrowind
Gold_Dae_cursed_005,Gold,,Morrowind
T_Com_GoldCoinDae_01,Gold,,Tamriel_Data
TR_m7_NVA1_4Gold_001,Gold,,TR_Mainland
TR_m7_NVA2_Gold_001,Gold,,TR_Mainland
TR_m7_NVA4_Gold_001,Gold,,TR_Mainland
TR_m7_NVA6_Gold_001,Gold,,TR_Mainland
TR_m4_TT_Gold,Gold (100),,TR_Mainland
T_Com_GoldCoinDae_25,Gold (25),,Tamriel_Data
T_De_GoldCoinGhost_25,Gold (25),,Tamriel_Data
T_Com_GoldCoinDae_05,Gold (5),,Tamriel_Data
T_De_GoldCoinGhost_05,Gold (5),,Tamriel_Data
T_Ayl_CoinGold_01,Gold Ayleid Coin,,Tamriel_Data
T_Imp_GoldBottle_01,Gold Bottle,bottle,Tamriel_Data
T_Imp_GoldBowl_01,Gold Bowl,bowl,Tamriel_Data
T_Imp_GoldBowl_02,Gold Bowl,bowl,Tamriel_Data
T_Imp_GoldBowl_03,Gold Bowl,bowl,Tamriel_Data
T_Imp_GoldBowl_04,Gold Bowl,bowl,Tamriel_Data
T_Imp_GoldCandlestick_01,Gold Candlestick,,Tamriel_Data
T_Imp_GoldCandlestick_02,Gold Candlestick,,Tamriel_Data
T_Imp_GoldCup_01,Gold Cup,cup,Tamriel_Data
T_De_GoldDish_01,Gold Dish,,Tamriel_Data
TR_m7_Narsis_KeyInnFQ01,Gold Dragon Inn Key,key,TR_Mainland
T_Imp_GoldFork_01,Gold Fork,fork,Tamriel_Data
T_Imp_GoldFork_02,Gold Fork,fork,Tamriel_Data
T_Imp_GoldGoblet_01,Gold Goblet,cup,Tamriel_Data
T_Com_MetalPieceGold_01,Gold Ingot,,Tamriel_Data
T_Com_MetalPieceGold_02,Gold Ingot,,Tamriel_Data
T_Com_MetalPieceGold_03,Gold Ingot,,Tamriel_Data
TR_m4_TT_GoldIngot1,Gold Ingot,,TR_Mainland
TR_m4_TT_GoldIngot2,Gold Ingot,,TR_Mainland
TR_m7_Ns_FortunaGoldIngot,Gold Ingot,,TR_Mainland
T_Imp_GoldKnife_01,Gold Knife,knife,Tamriel_Data
T_Imp_GoldKnife_02,Gold Knife,knife,Tamriel_Data
T_Imp_GoldPitcher_01,Gold Pitcher,cup,Tamriel_Data
T_Imp_GoldPlate_01,Gold Plate,plate,Tamriel_Data
T_Imp_GoldPlate_02,Gold Plate,plate,Tamriel_Data
T_Imp_GoldPlate_03,Gold Plate,plate,Tamriel_Data
T_Imp_GoldPlate_04,Gold Plate,plate,Tamriel_Data
T_Imp_GoldPlate_05,Gold Plate,plate,Tamriel_Data
T_Imp_GoldPlate_06,Gold Plate,plate,Tamriel_Data
T_Imp_GoldScales_01,Gold Scales,,Tamriel_Data
T_Imp_GoldScales_02,Gold Scales,,Tamriel_Data
T_Imp_GoldSpoon_01,Gold Spoon,spoon,Tamriel_Data
T_Imp_GoldSpoon_02,Gold Spoon,spoon,Tamriel_Data
T_Com_GoldThread_01,Gold Thread,,Tamriel_Data
T_Imp_GoldTray_01,Gold Tray,,Tamriel_Data
T_Imp_UNI_GoldAnvil,Golden Anvil,,Tamriel_Data
misc_uniq_egg_of_gold,Golden Egg,,Morrowind
TR_m3_esskanet_i3-128-ind,Golden Kanet Essential Oil,,TR_Mainland
T_Imp_UNI_GoldenLute,Golden Lute,,Tamriel_Data
TR_m1_ITO_FW_Q_KeyGorinia,Gorinia's Key,key,TR_Mainland
TR_m7_MogorbaFarm_SlaveKey,Gra-Bashamd Farm Key,key,TR_Mainland
TR_m7_Narsis_KeyMHCouncilGall,Grand Council Gallery Key,key,TR_Mainland
Misc_SoulGem_Grand,Grand Soul Gem,,Morrowind
TR_m1_SoulGem_curse_i62,Grand Soul Gem,,TR_Mainland
TR_m3_OE_Q_MissaGem,Grand Soul Gem (Missa Rhyle),,TR_Mainland
TR_m3_OE_Q_MissaGem2,Grand Soul Gem (Missa Rhyle),,TR_Mainland
TR_m3_OE_Q_MissaGemPre,Grand Soul Gem (Missa Rhyle),,TR_Mainland
T_Com_Grater_01,Grater,,Tamriel_Data
Misc_SoulGem_Greater,Greater Soul Gem,,Morrowind
TR_m1_Q_HernesSoul,Greater Soul Gem (Herne),,TR_Mainland
AB_Misc_DeGreenBowl,Green Bowl,bowl,OAAB_Data
AB_Misc_DeGreenBowlBig,Green Bowl,bowl,OAAB_Data
T_De_CandleGreen_01,Green Candle,,Tamriel_Data
T_He_GreenCeladonBowl_01,Green Celadon Bowl,bowl,Tamriel_Data
T_He_GreenCeladonCup_01,Green Celadon Cup,cup,Tamriel_Data
T_He_GreenCeladonPlate_01,Green Celadon Plate,plate,Tamriel_Data
T_He_GreenCeladonPlatter_01,Green Celadon Platter,,Tamriel_Data
T_He_GreenCeladonPot_01,Green Celadon Pot,pot,Tamriel_Data
T_He_GreenCeladonTeapot_01,Green Celadon Teapot,teapot,Tamriel_Data
T_He_GreenCeladonVase_01,Green Celadon Vase,,Tamriel_Data
T_He_GreenCeladonVase_02,Green Celadon Vase,,Tamriel_Data
T_He_GreenCeladonVase_03,Green Celadon Vase,,Tamriel_Data
Misc_DE_glass_green_01,Green Glass,,Morrowind
T_Bre_GreenGlassBeaker_01,Green Glass Beaker,,Tamriel_Data
AB_Misc_DeGreenGlassBowl_01,Green Glass Bowl,bowl,OAAB_Data
T_Bre_GreenGlassBowl_01,Green Glass Bowl,bowl,Tamriel_Data
T_De_GreenGlassBowl_01,Green Glass Bowl,bowl,Tamriel_Data
AB_Misc_DeGreenGlassCup_01,Green Glass Cup,cup,OAAB_Data
T_Bre_GreenGlassCup_01,Green Glass Cup,cup,Tamriel_Data
T_De_GreenGlassCup_01,Green Glass Cup,cup,Tamriel_Data
T_Bre_GreenGlassFlask_01,Green Glass Flask,bottle,Tamriel_Data
T_Bre_GreenGlassGoblet_01,Green Glass Goblet,cup,Tamriel_Data
T_He_Key_02a,Green Glass Key,key,Tamriel_Data
T_Bre_GreenGlassPitcher_01,Green Glass Pitcher,cup,Tamriel_Data
T_De_GreenGlassPitcher_01,Green Glass Pitcher,cup,Tamriel_Data
T_Bre_GreenGlassPlate_01,Green Glass Plate,plate,Tamriel_Data
T_De_GreenGlassPlate_01,Green Glass Plate,plate,Tamriel_Data
T_Bre_GreenGlassPlatter_01,Green Glass Platter,,Tamriel_Data
T_De_GreenGlassPlatter_01,Green Glass Platter,,Tamriel_Data
T_Bre_GreenGlassPot_01,Green Glass Pot,pot,Tamriel_Data
T_Bre_GreenGlassPot_02,Green Glass Pot,pot,Tamriel_Data
T_Bre_GreenGlassVase_01,Green Glass Vase,,Tamriel_Data
T_Bre_GreenGlassVase_02,Green Glass Vase,,Tamriel_Data
T_Bre_GreenGlassVase_03,Green Glass Vase,,Tamriel_Data
T_De_GreenGlassPot_01,Green Glass Vase,,Tamriel_Data
T_Com_PaintpotG_01,Green Paint Pot,pot,Tamriel_Data
T_Com_PaintpotG_02,Green Paint Pot,pot,Tamriel_Data
AB_Misc_DeGreenPitcher,Green Pitcher,cup,OAAB_Data
AB_Misc_DeGreenPlate,Green Plate,plate,OAAB_Data
AB_Misc_DeGreenPlatter,Green Platter,,OAAB_Data
misc_de_pot_green_01,Green Pot,pot,Morrowind
AB_Misc_DeGreenPot,Green Pot,pot,OAAB_Data
TR_m3_OE_MG_GreenhouseKey,Greenhouse Key,key,TR_Mainland
T_De_Painting_Grey,Grey Meadows Landscape,,Tamriel_Data
TR_m1_ITO_FW_KeyNorShip,Grey-Walker Hold Key,key,TR_Mainland
T_Imp_Grinder_01,Grinder,,Tamriel_Data
TR_m4_q_grumpole,Grum's Fishing Pole,,TR_Mainland
TR_m3_q_5_key,Guard's Key,key,TR_Mainland
TR_m4_i4-75_key_storage,Guard's Key,key,TR_Mainland
misc_de_drum_02,Guarskin Drum,,Morrowind
TR_m3_OE_MG_PuzzleExitKey,Guildhall Key,key,TR_Mainland
key_dralor,Guldrise Dralor's Key,key,Morrowind
TR_m3_AT_Key_Vandus,Guril Vandus' Key,key,TR_Mainland
key_habinbaesslaves_01,Habinbaes Slave Key,key,Morrowind
T_De_HackloPipe_01,Hackle-Lo Pipe,,Tamriel_Data
AB_Misc_HairBrush,Hairbrush,,OAAB_Data
TR_m3_OE_MG_HalfMazeKey,Half Maze Key,key,TR_Mainland
TR_m4_AA_UvaynJewelryBag_02,Half of Balvene Uvayn's Jewelry,,TR_Mainland
TR_m3_q_IenasaJug,Half-Empty Jug of Punavit,cup,TR_Mainland
TR_m3_Haliwaran_Key,Haliwaran Vault Key,key,TR_Mainland
TR_m3_AT_18_TributeKey,Hall of Tribute Key,key,TR_Mainland
T_Com_Hammer_04,Hammer,hammer,Tamriel_Data
T_Com_Hammer_05,Hammer,hammer,Tamriel_Data
TR_m7_NVA1_4_Com_Hammer_03,Hammer,hammer,TR_Mainland
TR_m7_NVA3_Com_Hammer_03,Hammer,hammer,TR_Mainland
TR_m7_NVA5_Com_Hammer_03,Hammer,hammer,TR_Mainland
TR_m7_NVA7_Com_Hammer_01,Hammer,hammer,TR_Mainland
TR_m7_NVA7_Com_Hammer_03,Hammer,hammer,TR_Mainland
tr_m7_HO_19 Hand,Hand of St Roris,,TR_Mainland
TR_m7_KeyHannit,Hannit Key,key,TR_Mainland
AB_Mus_DeHarp,Harp,,OAAB_Data
key_hasphat_antabolis,Hasphat Antabolis' Key,key,Morrowind
key_cell_ebonheart_01,Hawkmoth Prison Cell Key,key,Morrowind
TR_m3_OE_fiendgem,Hazy Soul Gem,,TR_Mainland
BM_bearheart_UNIQUE,Heart of the Spirit Bear,key,Bloodmoon
TR_m2_q_10_Treatment,Hearth-dust Treatment,,TR_Mainland
TR_m2_ITO_HE_KeyIAS,Helnim IAS Key,key,TR_Mainland
TR_m2_ITO_HE_KeyLegion,Helnim Legion Key,key,TR_Mainland
TR_m2_q_19_EECWarehouseKey,Helnim Warehouse Key,key,TR_Mainland
TR_m4_key_helseri,Helseri Farmhouse Key,key,TR_Mainland
TR_m4_key_helseri_slave,Helseri Slave Key,key,TR_Mainland
TR_m7_Othm_HelvalKey,Helval Residence Key,key,TR_Mainland
key_helvi,Helvi's Key,key,Morrowind
TR_m4_key_hemmette_fauler,Hemmette Fauler's Chest Key,key,TR_Mainland
TR_m7_Narsis_KeyHerges,Herges Carillien's Key,key,TR_Mainland
TR_m7_Narsis_KeyHeronHall,Heron Hall Key,key,TR_Mainland
TR_m3_OE_HhontjulfKey02,Hhontjulf's Bedroom Key,key,TR_Mainland
TR_m1_Q50_Cloth_1,High Quality Bolt of Cloth,cloth,TR_Mainland
TR_m1_Q50_Cloth_2,High Quality Bolt of Cloth,cloth,TR_Mainland
TR_m7_Othm_HighWallKey,High Wall Key,key,TR_Mainland
TR_m7_key_HilfridDibella,Hilfrid's Chapel of Dibella Key,key,TR_Mainland
key_hinnabislaves_01,Hinnabi Slave Key,key,Morrowind
key_hlaalo_manor,Hlaalo Manor Key,key,Morrowind
TR_m7_Hlaalu2_GuestKey,Hlaalu 2nd Manor Guest Key,key,TR_Mainland
TR_m7_Hlaalu2_GeneralKey,Hlaalu 2nd Manor Key,key,TR_Mainland
TR_m7_Hlaalu2_VaultKey_01,Hlaalu 2nd Manor Vault Key #1,key,TR_Mainland
TR_m7_Hlaalu2_VaultKey_02,Hlaalu 2nd Manor Vault Key #2,key,TR_Mainland
TR_m7_Hlaalu2_VaultKey_03,Hlaalu 2nd Manor Vault Key #3,key,TR_Mainland
T_De_CardHortHla_02,Hlaalu Broker: Merchant,,Tamriel_Data
T_De_CardMiscHla_02,Hlaalu Broker: Merchant,,Tamriel_Data
T_De_HlaaluCompanyScrip_01,Hlaalu Company Scrip,,Tamriel_Data
T_De_HlaaluCompanyScrip_02,Hlaalu Company Scrip (10),,Tamriel_Data
key_vivec_hlaalu_cell,Hlaalu Compound Cell Key,key,Morrowind
T_De_CardHortHla_05,Hlaalu Craftsman: Highwayman,,Tamriel_Data
T_De_CardMiscHla_05,Hlaalu Craftsman: Highwayman,,Tamriel_Data
TR_m7_HlaaluEggMine_key_slaves,Hlaalu Egg Mine Slave Key,key,TR_Mainland
T_De_CardHortHla_06,Hlaalu Laborer: Courtesan,,Tamriel_Data
T_De_CardMiscHla_06,Hlaalu Laborer: Courtesan,,Tamriel_Data
T_De_CardHortHla_01,Hlaalu Noble: Councilman,,Tamriel_Data
T_De_CardMiscHla_01,Hlaalu Noble: Councilman,,Tamriel_Data
T_De_CardHortHla_03,Hlaalu Servant: Gladiator,,Tamriel_Data
T_De_CardMiscHla_03,Hlaalu Servant: Gladiator,,Tamriel_Data
TR_m7_Narsis_KeyTheater,Hlaalu Theater Key,key,TR_Mainland
key_hvaults2,Hlaalu Vaults Inner Key,key,Morrowind
key_hvaults1,Hlaalu Vaults Outer Key,key,Morrowind
T_De_CardHortHla_04,Hlaalu Warrior: Mercenary,,Tamriel_Data
T_De_CardMiscHla_04,Hlaalu Warrior: Mercenary,,Tamriel_Data
TR_m7_KeyHladriWinery,Hladri Winery Key,key,TR_Mainland
TR_m7_HO_KeepKey,Hlan Oek Keep Key,key,TR_Mainland
TR_m7_key_HO_Sewers_E,Hlan Oek Laboratory Key,key,TR_Mainland
TR_m7_HO_MarketSlaveKey,Hlan Oek Slave Market Key,key,TR_Mainland
TR_m7_HO_TempleKey,Hlan Oek Temple Key,key,TR_Mainland
TR_m7_HH_KeyHlanTomb,Hlandrim Ancestral Tomb Key,key,TR_Mainland
TR_m3_AT_Key_Saravyne,Hlenil Saravyne's Key,key,TR_Mainland
TR_m7_HK_key_HH_guest,Hleryn Estate Guest Key,key,TR_Mainland
TR_m7_UH_HlerynPanicKey,Hleryn Estate Secret Room Key,key,TR_Mainland
T_De_Index_Hlomaseth,Hlomaseth Propylon Index,,Tamriel_Data
T_De_Index_Hlorandar,Hlorandar Propylon Index,,Tamriel_Data
T_De_Index_Hlorandus,Hlorandus Propylon Index,,Tamriel_Data
TR_m3_Hlorandus_SlaversKey1,Hlorandus Slave Key,key,TR_Mainland
TR_m7_Narsis_KeyHloris,Hloris Othralas' Key,key,TR_Mainland
key_chest_avonravel_01,Hlormaren - Avon Ravel's Key,key,Morrowind
index_hlor,Hlormaren Propylon Index,,Morrowind
key_hlormarenslaves_01,Hlormaren Slave Key,key,Morrowind
key_chest_brilnosullarys_01,Hlormaren Wizard's Key,key,Morrowind
TR_m7_HK_key_temple,Holamyn Kor Temple Key,key,TR_Mainland
key_Suran_slave,Holding Cell Key,key,Morrowind
misc_hook,Hook,,Bloodmoon
misc_hook,Hook,,Morrowind
T_Rga_Hookah_01,Hookah,,Tamriel_Data
T_Rga_Hookah_02,Hookah,,Tamriel_Data
T_Rga_Hookah_03,Hookah,,Tamriel_Data
T_Com_Horseshoe_01,Horseshoe,,Tamriel_Data
AB_Misc_ChiselHot,Hot Chisel,,OAAB_Data
AB_Misc_Hourglass,Hourglass,,OAAB_Data
T_Com_Hourglass_01,Hourglass,,Tamriel_Data
misc_de_goblet_04_dagoth,House Dagoth cup,cup,Morrowind
misc_goblet_dagoth,House Dagoth cup,cup,Morrowind
TR_m7_Sharai_KeyRedWings,House of Red Wings Key,key,TR_Mainland
TR_m1_ITO_FW_KeyHowlingNoose,Howling Noose Basement Key,key,TR_Mainland
AB_w_HuntsArrow10x,Huntsman Arrow (10),,OAAB_Data
TR_m3_q_TheRiftKey2,Hyperagonal Media Theorem,key,TR_Mainland
TR_m7_key_IbbiSuenSlave,Ibbi-Suen Mine Slave Key,key,TR_Mainland
TR_m1_ITO_AL_KeyIcebreaker02,Icebreaker Keep Dungeons Key,key,TR_Mainland
T_De_Index_Idaverrano,Idaverrano Propylon Index,,Tamriel_Data
TR_m7_Othm_RothranoKey,Idros Rothrano's Key,key,TR_Mainland
TR_m3_Sa_MenasKey,Idroso Menas' Key,key,TR_Mainland
TR_m7_Narsis_KeyIdyn,Idyn Ramori's Key,key,TR_Mainland
key_ienasa,Ienasa Radas's Key,key,Morrowind
TR_m7_Sharai_KeyIldram,Ildram Residence Key,key,TR_Mainland
key_tel_aruhn_slave1,Imayn Slave Cage Key,key,Morrowind
AB_Misc_ImpCanteen,Imperial Canteen,,OAAB_Data
T_Com_ImpCanteen,Imperial Canteen,,Tamriel_Data
T_Imp_CarvedWoodBowl_01,Imperial Carved Wood Bowl,bowl,Tamriel_Data
T_Imp_CarvedWoodCup_01,Imperial Carved Wood Cup,cup,Tamriel_Data
T_Imp_CarvedWoodPlate_01,Imperial Carved Wood Plate,plate,Tamriel_Data
T_Imp_CarvedWoodTray_01,Imperial Carved Wood Tray,,Tamriel_Data
T_Imp_CarvedWoodVessel_01,Imperial Carved Wood Vessel,,Tamriel_Data
T_Ayl_DWelkyndInv_01,Inactive Loria Stone,,Tamriel_Data
TR_m7_Narsis_KeyIndaram,Indaram Residence Key,key,TR_Mainland
T_De_Index_Indomarano,Indomarano Propylon Index,,Tamriel_Data
